subj_idx,species,coh,rt,response,subjectID
155,human,0,0.730519,0,489
155,human,0.16,0.797371,1,489
155,human,0.04,0.547748,1,489
155,human,0.1,0.514185,1,489
155,human,0.04,0.530804,1,489
155,human,0.06,2.246655,0,489
155,human,0.06,0.63066,1,489
155,human,0.06,0.64767,1,489
155,human,0.06,0.680545,0,489
155,human,0.08,0.547802,1,489
155,human,0.02,0.580736,1,489
155,human,0.02,0.580837,0,489
155,human,0.12,0.497618,1,489
155,human,0.16,0.497213,1,489
155,human,0.24,0.813878,1,489
155,human,0.08,0.814281,0,489
155,human,0.06,0.514249,1,489
155,human,0.16,0.947594,1,489
155,human,0.02,0.747501,1,489
155,human,0.06,0.848991,0,489
155,human,0.06,1.147319,1,489
155,human,0.12,0.514193,1,489
155,human,0.04,1.730578,0,489
155,human,0.06,0.897428,1,489
155,human,0,1.11366,0,489
155,human,0.12,0.847385,1,489
155,human,0.06,1.313921,1,489
155,human,0.16,0.764145,1,489
155,human,0.02,0.831106,1,489
155,human,0.04,0.647488,1,489
155,human,0.04,0.881072,0,489
155,human,0.02,0.580921,0,489
155,human,0.12,0.631025,1,489
155,human,0.12,1.047373,1,489
155,human,0,1.663075,1,489
155,human,0.06,0.897426,1,489
155,human,0,0.597341,0,489
155,human,0.16,0.780549,0,489
155,human,0.16,0.98086,1,489
155,human,0.12,0.731056,1,489
155,human,0,2.03044,0,489
155,human,0.1,0.780999,1,489
155,human,0.06,0.614048,1,489
155,human,0.12,0.631171,0,489
155,human,0.32,0.797686,1,489
155,human,0.06,0.697759,0,489
155,human,0.02,0.863844,0,489
155,human,0.1,1.913776,1,489
155,human,0.12,0.680817,1,489
155,human,0.04,4.212104,0,489
155,human,0.06,0.997172,1,489
155,human,0.24,0.597182,1,489
155,human,0.24,0.530925,1,489
155,human,0.06,0.997073,1,489
155,human,0.24,0.630557,1,489
155,human,0.16,0.530927,1,489
155,human,0.06,2.046802,0,489
155,human,0.32,0.597478,1,489
155,human,0.06,0.930781,0,489
155,human,0.12,1.24719,1,489
155,human,0.12,0.580534,1,489
155,human,0.06,0.831013,0,489
155,human,0.24,0.847385,1,489
155,human,0.06,0.647439,1,489
155,human,0.24,0.564089,1,489
155,human,0.06,0.480804,0,489
155,human,0,0.597493,1,489
155,human,0.32,0.564207,1,489
155,human,0.08,0.697391,1,489
155,human,0.16,0.597226,1,489
155,human,0.02,1.080678,1,489
155,human,0.06,0.514282,0,489
155,human,0.24,0.664142,1,489
155,human,0.06,0.597414,1,489
155,human,0.04,0.530587,0,489
155,human,0.08,0.613876,1,489
155,human,0,0.797541,0,489
155,human,0.06,0.930532,1,489
155,human,0.04,0.681085,1,489
155,human,0.1,0.663857,1,489
155,human,0.32,0.547267,1,489
155,human,0.02,3.329002,0,489
155,human,0.02,0.714091,1,489
155,human,0.06,0.614287,0,489
155,human,0.06,0.614226,1,489
155,human,0.12,0.614473,1,489
155,human,0.32,0.680839,1,489
155,human,0.06,0.830734,1,489
155,human,0.32,0.580817,1,489
155,human,0.16,0.68077,1,489
155,human,0,0.997303,0,489
155,human,0.24,0.980694,1,489
155,human,0.06,1.097347,1,489
155,human,0.06,0.747166,1,489
155,human,0.04,0.630584,1,489
155,human,0.06,0.54721,1,489
155,human,0.32,0.597362,1,489
155,human,0.06,0.863771,1,489
155,human,0.06,0.947364,0,489
155,human,0.06,0.530835,1,489
155,human,0.1,0.697508,1,489
155,human,0,0.847619,1,489
155,human,0.06,1.030103,1,489
155,human,0.12,0.614461,0,489
155,human,0.12,0.64782,1,489
155,human,0.16,0.880682,1,489
155,human,0.06,0.780828,1,489
155,human,0.06,0.630769,1,489
155,human,0.06,0.735437,1,489
155,human,0.04,1.014028,0,489
155,human,0.06,0.764105,1,489
155,human,0,0.547406,1,489
155,human,0.32,0.730823,1,489
155,human,0.08,1.180698,1,489
155,human,0.24,0.647772,1,489
155,human,0.24,0.597414,1,489
155,human,0.06,0.531113,1,489
155,human,0.32,0.680825,1,489
155,human,0.32,0.580957,1,489
155,human,0.02,0.76385,1,489
155,human,0.08,0.580914,1,489
155,human,0.06,0.547243,1,489
155,human,0.06,0.531119,1,489
155,human,0.04,0.630829,0,489
155,human,0.08,0.580814,1,489
155,human,0.16,0.480713,1,489
155,human,0.02,0.514079,1,489
155,human,0.12,0.530833,1,489
155,human,0.12,0.530902,1,489
155,human,0.02,0.51395,0,489
155,human,0.06,0.547786,1,489
155,human,0.02,0.714404,1,489
155,human,0.02,0.697368,1,489
155,human,0.06,0.663955,1,489
155,human,0,0.647839,0,489
155,human,0.32,0.580491,1,489
155,human,0,0.630529,0,489
155,human,0.1,0.964067,1,489
155,human,0.06,0.847315,0,489
155,human,0.08,1.080861,1,489
155,human,0.08,0.663795,0,489
155,human,0.08,0.630855,1,489
155,human,0.06,0.747248,1,489
155,human,0.06,0.580574,1,489
155,human,0.16,0.49727,1,489
155,human,0,1.097304,1,489
155,human,0.32,0.547523,1,489
155,human,0.06,0.697376,1,489
155,human,0.06,0.49752,1,489
155,human,0.06,0.564155,1,489
155,human,0.06,0.73069,0,489
155,human,0.06,0.597547,1,489
155,human,0.06,0.614096,1,489
155,human,0.08,0.514174,1,489
155,human,0.16,0.597151,1,489
155,human,0,0.6974,1,489
155,human,0.16,0.51416,1,489
155,human,0.06,0.597419,1,489
155,human,0.06,0.564498,1,489
155,human,0.04,0.780426,1,489
155,human,0.16,0.597251,1,489
155,human,0.32,0.680453,1,489
155,human,0.08,0.847415,1,489
155,human,0.02,0.580735,1,489
155,human,0.12,0.497695,1,489
155,human,0.06,0.530367,0,489
155,human,0.06,0.614284,1,489
155,human,0.04,0.547216,1,489
155,human,0.32,0.480741,1,489
155,human,0.06,1.347091,1,489
155,human,0.06,0.564167,1,489
155,human,0.08,0.547769,1,489
155,human,0.06,0.580517,1,489
155,human,0,1.364136,0,489
155,human,0.02,1.41369,0,489
155,human,0.06,0.664345,1,489
155,human,0.08,0.663854,1,489
155,human,0.06,1.080323,1,489
155,human,0,0.614431,1,489
155,human,0.32,0.597536,1,489
155,human,0.06,1.047581,0,489
155,human,0.06,1.94721,0,489
155,human,0.24,1.247282,1,489
155,human,0,1.047346,0,489
155,human,0.06,0.647684,0,489
155,human,0.06,0.714151,1,489
155,human,0.06,0.713795,1,489
155,human,0.12,0.59743,1,489
155,human,0.06,0.863746,1,489
155,human,0.12,0.547801,1,489
155,human,0,0.813902,1,489
155,human,0.06,0.547291,1,489
155,human,0.16,0.563958,1,489
155,human,0.24,0.564068,1,489
155,human,0.32,1.047225,1,489
155,human,0.08,0.647152,1,489
155,human,0,0.697395,0,489
155,human,0.32,0.630872,1,489
155,human,0,0.514156,1,489
155,human,0.06,0.663878,1,489
155,human,0.06,0.847278,1,489
155,human,0.06,0.647534,1,489
155,human,0.06,0.681056,1,489
155,human,0.06,1.313732,1,489
155,human,0,0.747478,0,489
155,human,0.32,0.530921,1,489
155,human,0,0.797508,0,489
155,human,0,1.06399,0,489
155,human,0.12,0.64745,1,489
155,human,0.04,1.146942,0,489
155,human,0.32,0.564416,1,489
155,human,0.24,0.580803,1,489
155,human,0.04,1.180456,1,489
155,human,0,1.113634,1,489
155,human,0.04,0.614055,1,489
155,human,0.04,0.680529,1,489
155,human,0.24,0.614264,1,489
155,human,0.1,1.496866,1,489
155,human,0.04,0.630769,1,489
155,human,0.06,0.58073,1,489
155,human,0.04,0.730723,1,489
155,human,0.06,0.580588,1,489
155,human,0.1,0.61404,1,489
155,human,0.08,0.630675,0,489
155,human,0.32,0.580864,1,489
155,human,0.04,1.496824,1,489
155,human,0,0.597513,1,489
155,human,0.12,0.530589,1,489
155,human,0.08,0.680733,1,489
155,human,0.06,0.597256,1,489
155,human,0,0.580674,0,489
155,human,0.1,0.631025,1,489
155,human,0.12,0.782256,1,489
155,human,0.1,0.914314,1,489
155,human,0.04,0.614218,1,489
155,human,0.06,0.785176,0,489
155,human,0.06,1.264167,0,489
155,human,0.08,0.84728,0,489
155,human,0.32,0.897429,1,489
155,human,0.32,0.71384,1,489
155,human,0.06,1.130679,0,489
155,human,0.24,0.497306,1,489
155,human,0.08,1.330554,1,489
155,human,0.24,1.68029,1,489
155,human,0.08,0.563914,1,489
155,human,0.24,0.564506,1,489
155,human,0.24,1.285875,1,489
155,human,0.06,2.880039,1,489
155,human,0.12,0.731014,1,489
155,human,0.12,0.697403,1,489
155,human,0.32,0.531101,1,489
155,human,0.24,0.597599,1,489
155,human,0.16,0.581109,1,489
155,human,0.06,0.563871,1,489
155,human,0.06,0.64739,1,489
155,human,0.04,0.564275,0,489
155,human,0.06,0.913567,1,489
155,human,0.02,0.697111,1,489
155,human,0.32,0.597413,1,489
155,human,0.06,0.481144,1,489
155,human,0.06,0.680505,0,489
155,human,0.06,0.581108,0,489
155,human,0.06,0.580938,1,489
155,human,0.08,0.597132,1,489
155,human,0.08,1.196931,1,489
155,human,0.12,0.663997,1,489
155,human,0.12,0.713819,1,489
155,human,0.12,0.531097,1,489
155,human,0.06,1.563948,0,489
155,human,0.06,0.731088,1,489
155,human,0.1,1.130229,1,489
155,human,0.12,0.514103,1,489
155,human,0.04,1.13032,1,489
155,human,0.16,0.513922,1,489
155,human,0.32,0.547821,1,489
155,human,0.04,0.547784,0,489
155,human,0.06,0.68107,1,489
155,human,0.08,0.564085,1,489
155,human,0.08,0.731156,0,489
155,human,0,0.614055,0,489
155,human,0.24,0.597754,1,489
155,human,0.12,2.180286,1,489
155,human,0.02,0.813898,1,489
155,human,0,0.630514,1,489
155,human,0.06,0.54743,0,489
155,human,0.06,0.680861,1,489
155,human,0.04,0.780998,1,489
155,human,0.12,0.913758,1,489
155,human,0.24,0.53056,1,489
155,human,0.32,0.797464,1,489
155,human,0.08,0.84765,0,489
155,human,0.06,0.614097,1,489
155,human,0.24,0.581056,1,489
155,human,0.16,0.697478,1,489
155,human,0.06,3.229037,1,489
155,human,0.04,0.630437,1,489
155,human,0.08,0.597222,1,489
155,human,0.24,0.530903,1,489
155,human,0.06,0.580947,1,489
155,human,0.02,0.647103,0,489
155,human,0.06,0.614014,1,489
155,human,0.16,0.630878,1,489
155,human,0.06,0.664436,1,489
155,human,0.04,1.563759,1,489
155,human,0.06,0.54743,0,489
155,human,0.02,0.630899,0,489
155,human,0.08,0.664194,1,489
155,human,0.24,0.563939,1,489
155,human,0.12,0.547565,1,489
155,human,0.06,0.647219,0,489
155,human,0.06,1.21357,1,489
155,human,0.16,1.213987,1,489
155,human,0.08,0.713798,1,489
155,human,0.1,0.547429,1,489
155,human,0.08,1.264128,1,489
155,human,0.06,0.530621,0,489
155,human,0.06,2.013543,1,489
155,human,0.06,0.614396,1,489
155,human,0.32,0.580857,1,489
155,human,0.02,1.363914,0,489
155,human,0.06,0.580739,1,489
155,human,0.06,1.18081,1,489
155,human,0.24,0.564063,1,489
155,human,0.02,0.54744,1,489
155,human,0.06,0.847042,0,489
155,human,0.12,1.680251,1,489
155,human,0.02,0.631072,0,489
155,human,0.06,0.714065,1,489
155,human,0.06,1.163632,1,489
155,human,0.02,0.630858,1,489
155,human,0.32,0.547741,1,489
155,human,0.06,0.54749,1,489
155,human,0.02,0.480806,0,489
155,human,0.04,0.880737,1,489
155,human,0.16,0.647735,1,489
155,human,0.12,0.530949,1,489
155,human,0.12,0.613908,1,489
155,human,0,2.096843,1,489
155,human,0.06,1.080531,1,489
155,human,0.02,0.863776,0,489
155,human,0.06,1.047242,1,489
155,human,0.06,2.329803,0,489
155,human,0.02,0.597611,1,489
155,human,0.24,0.580845,1,489
155,human,0.04,0.764035,1,489
155,human,0.06,2.946175,1,489
155,human,0.32,0.597226,1,489
155,human,0.24,0.713804,1,489
155,human,0.12,0.54725,1,489
155,human,0.06,1.113923,1,489
155,human,0.04,0.813962,1,489
155,human,0.16,0.747642,1,489
155,human,0.08,2.813186,0,489
155,human,0.08,0.747492,1,489
155,human,0.06,0.897313,1,489
155,human,0.16,0.580565,1,489
155,human,0.04,1.630296,0,489
155,human,0.06,1.130616,1,489
155,human,0.02,1.813847,1,489
155,human,0.06,1.946931,0,489
155,human,0.1,1.063975,1,489
155,human,0,0.614091,1,489
155,human,0.06,1.463688,1,489
155,human,0,1.080308,1,489
155,human,0.04,1.197091,1,489
155,human,0.04,1.146956,1,489
155,human,0.32,0.681087,1,489
155,human,0.1,0.680506,1,489
155,human,0.06,1.863604,1,489
155,human,0.32,0.630608,1,489
155,human,0.12,0.714001,1,489
155,human,0.08,1.197012,1,489
155,human,0.02,0.597494,1,489
155,human,0.06,1.130478,1,489
155,human,0.06,0.614361,0,489
155,human,0.06,0.747731,1,489
155,human,0,1.213541,1,489
155,human,0.06,0.630986,1,489
155,human,0.06,1.147338,1,489
155,human,0.06,0.763959,1,489
155,human,0.06,0.713853,1,489
155,human,0.04,1.93012,1,489
155,human,0.32,0.74735,1,489
155,human,0.32,0.597482,1,489
155,human,0.1,1.158768,1,489
155,human,0,1.113641,0,489
155,human,0.32,0.631005,1,489
155,human,0.06,0.697617,1,489
155,human,0.06,2.529677,1,489
155,human,0.04,1.380473,0,489
155,human,0.06,0.864079,1,489
155,human,0.24,0.59751,1,489
155,human,0,1.063946,1,489
155,human,0.02,0.697387,0,489
155,human,0.02,2.646858,1,489
155,human,0.06,0.797662,1,489
155,human,0.16,0.730594,1,489
155,human,0.08,1.063962,1,489
155,human,0,0.91428,1,489
155,human,0.06,1.313506,1,489
155,human,0.06,1.247205,1,489
155,human,0.02,1.04847,1,489
155,human,0.1,0.68102,1,489
155,human,0.06,0.980558,1,489
155,human,0.02,0.730778,1,489
155,human,0.32,0.547435,1,489
155,human,0.04,0.647743,1,489
155,human,0.32,0.54747,1,489
155,human,0.06,0.747519,1,489
155,human,0,1.063945,1,489
155,human,0.06,0.647365,1,489
155,human,0.06,0.730838,0,489
155,human,0.1,0.514121,1,489
155,human,0,0.747424,1,489
155,human,0.06,1.014037,1,489
155,human,0,0.630464,0,489
155,human,0.06,0.663837,1,489
155,human,0.32,0.547376,1,489
155,human,0.32,0.580865,1,489
155,human,0.16,0.931006,1,489
155,human,0.24,0.547212,1,489
155,human,0.16,0.647642,1,489
155,human,0.02,0.63088,1,489
155,human,0.32,0.547607,1,489
155,human,0,0.714136,1,489
155,human,0.06,1.130407,0,489
155,human,0.08,0.797607,1,489
155,human,0.1,0.83074,0,489
155,human,0.06,0.731027,1,489
155,human,0.24,0.547422,1,489
155,human,0,0.530729,1,489
155,human,0.24,0.747528,1,489
155,human,0.1,0.730705,1,489
155,human,0.06,2.546308,1,489
155,human,0.24,0.580533,1,489
155,human,0.06,1.747114,0,489
155,human,0.1,0.697572,1,489
155,human,0.12,0.847321,1,489
155,human,0.06,0.630567,1,489
155,human,0.06,0.96387,1,489
155,human,0.06,0.730606,1,489
155,human,0.24,0.647278,1,489
155,human,0.1,0.646915,1,489
155,human,0.1,1.280216,1,489
155,human,0.08,0.763823,1,489
155,human,0.06,0.630752,1,489
155,human,0.16,0.547634,1,489
155,human,0.32,0.614104,1,489
155,human,0.06,0.680876,0,489
155,human,0.06,0.747273,1,489
155,human,0.06,0.580869,1,489
155,human,0.1,0.597458,1,489
155,human,0.16,0.681094,1,489
155,human,0.04,1.346729,1,489
155,human,0.1,0.564372,1,489
155,human,0.06,4.278706,1,489
155,human,0.12,0.680766,1,489
155,human,0,0.697166,1,489
155,human,0.24,0.613948,1,489
155,human,0.06,0.714106,1,489
155,human,0.32,0.56388,1,489
155,human,0.06,1.080528,1,489
155,human,0.02,1.130815,0,489
155,human,0.16,0.614151,1,489
155,human,0.08,0.780718,1,489
155,human,0.02,0.71434,0,489
155,human,0.06,0.680775,1,489
155,human,0.06,0.630724,1,489
155,human,0.1,0.514144,1,489
155,human,0,1.730253,1,489
155,human,0.32,0.714164,1,489
155,human,0.24,0.614341,1,489
155,human,0.16,0.897227,1,489
155,human,0.12,0.631096,1,489
155,human,0.06,1.163905,1,489
155,human,0.1,0.697419,1,489
155,human,0.32,0.664149,1,489
155,human,0.1,0.697462,1,489
155,human,0.06,0.747521,0,489
155,human,0.06,0.664078,1,489
155,human,0.06,0.93084,1,489
155,human,0.16,0.680693,1,489
155,human,0.16,0.681137,1,489
155,human,0.04,0.863982,1,489
155,human,0.06,0.730677,1,489
155,human,0.08,0.71446,0,489
155,human,0,0.747491,0,489
155,human,0.32,0.647561,1,489
155,human,0.12,0.797325,1,489
155,human,0.06,0.714012,1,489
155,human,0.12,0.630839,1,489
155,human,0.24,0.598017,1,489
155,human,0.12,0.63105,1,489
155,human,0.08,0.580828,1,489
155,human,0,0.947313,0,489
155,human,0.32,0.714342,1,489
155,human,0.06,0.863759,0,489
155,human,0,0.64735,0,489
155,human,0.24,0.613852,1,489
155,human,0.02,0.597794,1,489
155,human,0.06,0.763922,0,489
155,human,0.02,0.73243,1,489
155,human,0.06,1.979856,0,489
155,human,0.24,0.630779,1,489
155,human,0.02,1.11417,1,489
155,human,0.12,0.580901,1,489
155,human,0.06,1.396947,1,489
155,human,0.06,0.564343,1,489
155,human,0.06,0.564194,1,489
155,human,0.32,0.74712,1,489
155,human,0.04,0.614358,0,489
155,human,0.06,0.81441,1,489
155,human,0.06,1.579562,1,489
155,human,0.06,0.581071,1,489
155,human,0.06,0.697743,1,489
155,human,0.12,1.26394,1,489
155,human,0.06,0.664177,1,489
155,human,0.32,0.664312,1,489
155,human,0.06,0.580871,1,489
155,human,0.04,0.814364,1,489
155,human,0.12,0.56429,1,489
155,human,0.1,0.964259,0,489
155,human,0.02,0.580785,0,489
155,human,0.24,0.630826,1,489
155,human,0.24,0.597171,1,489
155,human,0.24,0.66445,1,489
155,human,0.06,1.447322,1,489
155,human,0.16,0.680673,1,489
155,human,0.02,1.496848,1,489
155,human,0.06,0.964284,1,489
155,human,0.12,1.247173,0,489
155,human,0,0.647312,0,489
155,human,0.24,0.597605,1,489
155,human,0.24,0.647724,1,489
155,human,0.1,0.63103,1,489
155,human,0.1,1.230236,1,489
155,human,0.08,0.663786,1,489
155,human,0.04,1.030695,1,489
155,human,0.1,0.614089,1,489
155,human,0.32,0.547529,1,489
155,human,0.32,0.530664,1,489
266,human,0.06,3.578484,1,490
266,human,0.06,2.396724,1,490
266,human,0.12,0.613889,1,490
266,human,0.06,0.630728,1,490
266,human,0.06,1.063891,1,490
266,human,0.12,0.614102,1,490
266,human,0.1,0.680488,1,490
266,human,0.06,0.614069,1,490
266,human,0.08,0.54751,1,490
266,human,0.16,0.81405,1,490
266,human,0.16,0.564114,1,490
266,human,0.1,0.614096,1,490
266,human,0.06,0.614093,1,490
266,human,0.08,0.680766,1,490
266,human,0.32,0.613885,1,490
266,human,0.06,0.664072,1,490
266,human,0.04,1.18049,1,490
266,human,0.06,0.63077,1,490
266,human,0.04,0.735798,1,490
266,human,0.02,1.24702,0,490
266,human,0.24,0.747481,1,490
266,human,0.08,0.88036,1,490
266,human,0.1,0.580803,1,490
266,human,0.12,0.647146,1,490
266,human,0.1,0.697194,1,490
266,human,0.12,0.664063,1,490
266,human,0.12,0.647205,1,490
266,human,0.06,0.630524,1,490
266,human,0.02,0.61407,1,490
266,human,0.06,0.547251,1,490
266,human,0,0.614074,1,490
266,human,0.08,0.613877,1,490
266,human,0,0.530557,1,490
266,human,0.32,0.564111,1,490
266,human,0.12,0.49778,1,490
266,human,0.08,0.514097,1,490
266,human,0.24,0.530768,1,490
266,human,0.08,0.531241,1,490
266,human,0.06,0.513953,1,490
266,human,0.16,0.497344,1,490
266,human,0.32,0.530629,1,490
266,human,0.06,0.464258,1,490
266,human,0.08,0.463918,1,490
266,human,0.1,0.547418,1,490
266,human,0.32,0.530781,1,490
266,human,0.04,0.597154,1,490
266,human,0.06,1.513447,0,490
266,human,0.16,0.530926,1,490
266,human,0.06,0.497424,1,490
266,human,0.24,0.464155,1,490
266,human,0.04,0.497463,1,490
266,human,0.08,0.547413,1,490
266,human,0.06,1.430328,0,490
266,human,0.08,0.697446,1,490
266,human,0.16,0.513876,1,490
266,human,0.06,0.564188,1,490
266,human,0.12,0.664028,1,490
266,human,0.1,0.514109,1,490
266,human,0.06,0.59714,1,490
266,human,0,0.563906,1,490
266,human,0.24,0.480639,1,490
266,human,0.06,0.830701,1,490
266,human,0.06,0.546822,1,490
266,human,0.06,0.597278,1,490
266,human,0.06,0.530554,0,490
266,human,0,0.597788,0,490
266,human,0.06,0.647421,1,490
266,human,0.02,0.6305,0,490
266,human,0.06,0.93046,1,490
266,human,0.1,0.530601,1,490
266,human,0.32,0.563876,1,490
266,human,0,0.647385,1,490
266,human,0.16,0.564098,1,490
266,human,0.32,0.513902,1,490
266,human,0.06,0.647661,1,490
266,human,0.06,0.580621,1,490
266,human,0.08,0.530529,1,490
266,human,0.04,0.797268,1,490
266,human,0.06,2.013422,1,490
266,human,0.04,2.230031,1,490
266,human,0.02,0.63108,1,490
266,human,0.1,0.531136,1,490
266,human,0.06,0.647418,1,490
266,human,0.08,0.580614,1,490
266,human,0.16,0.597282,1,490
266,human,0.06,0.61358,0,490
266,human,0.1,0.697704,1,490
266,human,0.1,0.56385,1,490
266,human,0.06,0.564113,1,490
266,human,0.02,0.530766,0,490
266,human,0.24,0.530948,1,490
266,human,0.04,1.330203,1,490
266,human,0.02,0.763971,1,490
266,human,0.06,0.547488,1,490
266,human,0.24,0.547232,1,490
266,human,0.1,0.598485,1,490
266,human,0.32,0.530901,1,490
266,human,0.06,0.514102,1,490
266,human,0,0.597422,1,490
266,human,0.06,0.480723,0,490
266,human,0.02,0.51419,1,490
266,human,0.32,0.464376,1,490
266,human,0.08,0.447289,1,490
266,human,0.12,0.464,1,490
266,human,0.06,0.480728,1,490
266,human,0.04,0.59736,1,490
266,human,0,0.497241,1,490
266,human,0.16,0.480857,1,490
266,human,0.08,0.564099,1,490
266,human,0.06,0.847409,1,490
266,human,0,0.597486,1,490
266,human,0.06,0.464014,1,490
266,human,0.06,0.480807,1,490
266,human,0.24,0.497425,1,490
266,human,0.12,0.463949,1,490
266,human,0.12,0.447269,1,490
266,human,0.08,0.463967,1,490
266,human,0.24,0.463951,1,490
266,human,0.06,0.564118,1,490
266,human,0.08,0.530528,1,490
266,human,0.06,0.547785,1,490
266,human,0.24,0.480837,1,490
266,human,0.1,0.447207,1,490
266,human,0.08,0.580841,1,490
266,human,0.04,0.7499,0,490
266,human,0.1,0.564165,1,490
266,human,0.02,0.630712,0,490
266,human,0.12,0.514173,1,490
266,human,0.12,0.514515,1,490
266,human,0.06,0.447544,1,490
266,human,0.12,0.580868,1,490
266,human,0,0.914268,0,490
266,human,0.06,0.564094,1,490
266,human,0.02,1.680083,0,490
266,human,0.12,0.531114,1,490
266,human,0.32,0.514227,1,490
266,human,0.16,0.480921,1,490
266,human,0.24,0.497493,1,490
266,human,0.12,0.447512,1,490
266,human,0.1,0.447511,1,490
266,human,0.08,0.530619,1,490
266,human,0.04,1.596758,1,490
266,human,0.1,0.497822,1,490
266,human,0.24,0.497229,1,490
266,human,0.06,0.614096,1,490
266,human,0.06,0.564163,1,490
266,human,0.06,0.497269,1,490
266,human,0.06,0.497441,1,490
266,human,0.06,1.064168,0,490
266,human,0.24,0.697196,1,490
266,human,0.04,0.514507,0,490
266,human,0.06,0.664281,1,490
266,human,0.32,0.481138,1,490
266,human,0.06,0.664278,1,490
266,human,0.12,0.597242,1,490
266,human,0.08,0.64716,1,490
266,human,0.16,0.547265,1,490
266,human,0.16,0.480637,1,490
266,human,0.04,0.580771,1,490
266,human,0.1,0.497325,1,490
266,human,0.02,0.647169,1,490
266,human,0,0.680734,0,490
266,human,0.24,0.480578,1,490
266,human,0.06,2.213098,1,490
266,human,0.06,0.880701,1,490
266,human,0.12,0.497243,1,490
266,human,0.06,0.530604,1,490
266,human,0.16,0.497751,1,490
266,human,0,0.697323,1,490
266,human,0.06,1.097107,0,490
266,human,0.06,0.630751,1,490
266,human,0.08,0.530593,1,490
266,human,0.04,0.614109,1,490
266,human,0,0.5808,1,490
266,human,0.32,0.530594,1,490
266,human,0.1,0.530811,1,490
266,human,0.12,0.513952,1,490
266,human,0,0.647384,1,490
266,human,0.02,0.53112,1,490
266,human,0.24,0.46391,1,490
266,human,0.02,0.514505,0,490
266,human,0.06,0.631071,0,490
266,human,0,2.396782,1,490
266,human,0.16,0.497828,1,490
266,human,0.32,0.480912,1,490
266,human,0.02,1.979921,1,490
266,human,0.12,0.514076,1,490
266,human,0.16,0.497176,1,490
266,human,0.16,0.480769,1,490
266,human,0,1.146973,0,490
266,human,0.06,1.147302,1,490
266,human,0.32,0.514204,1,490
266,human,0.02,1.330074,0,490
266,human,0.08,0.913977,1,490
266,human,0.12,0.680581,1,490
266,human,0.06,0.530591,1,490
266,human,0.06,1.730245,0,490
266,human,0.16,0.580649,1,490
266,human,0.02,1.746876,1,490
266,human,0.16,0.580733,1,490
266,human,0.16,0.747611,1,490
266,human,0.1,0.514199,1,490
266,human,0.04,0.547195,1,490
266,human,0.04,0.496964,0,490
266,human,0.06,1.130512,1,490
266,human,0.24,0.54758,1,490
266,human,0.16,0.56387,1,490
266,human,0.24,0.847148,1,490
266,human,0.06,0.547481,1,490
266,human,0.1,1.147119,1,490
266,human,0.16,0.547216,1,490
266,human,0.06,0.580581,1,490
266,human,0.08,0.897317,1,490
266,human,0.06,1.779955,1,490
266,human,0.08,1.780419,1,490
266,human,0.24,0.580715,1,490
266,human,0.16,0.580695,1,490
266,human,0.1,0.580564,1,490
266,human,0.1,0.547129,1,490
266,human,0.08,0.664048,1,490
266,human,0.06,0.597032,1,490
266,human,0.12,0.68072,1,490
266,human,0.06,0.54773,1,490
266,human,0.04,0.5639,1,490
266,human,0,3.278667,1,490
266,human,0.24,0.514257,1,490
266,human,0.06,0.581112,1,490
266,human,0.08,0.664173,1,490
266,human,0.12,0.530802,1,490
266,human,0.06,0.514116,1,490
266,human,0.02,0.480791,1,490
266,human,0.1,0.464125,1,490
266,human,0.06,0.613824,0,490
266,human,0.06,0.630525,1,490
266,human,0.06,0.49734,1,490
266,human,0.06,0.530769,1,490
266,human,0.08,1.596884,1,490
266,human,0.1,0.580787,1,490
266,human,0.16,0.514141,1,490
266,human,0.06,0.497768,1,490
266,human,0.32,0.497209,1,490
266,human,0,0.463933,0,490
266,human,0.06,2.746208,0,490
266,human,0.32,0.530946,1,490
266,human,0.06,1.363496,1,490
266,human,0.06,0.697127,1,490
266,human,0.08,0.530515,1,490
266,human,0.06,0.563893,1,490
266,human,0.06,0.647379,1,490
266,human,0.1,1.013918,1,490
266,human,0.06,0.730727,1,490
266,human,0.06,1.580282,1,490
266,human,0.24,0.630739,1,490
266,human,0.16,0.563925,1,490
266,human,0.16,0.547467,1,490
266,human,0.1,0.547239,1,490
266,human,0.12,0.513896,1,490
266,human,0.02,0.630695,1,490
266,human,0.16,0.514077,1,490
266,human,0.06,0.663839,1,490
266,human,0.08,0.497286,1,490
266,human,0.1,0.463955,1,490
266,human,0.06,0.480775,1,490
266,human,0.02,0.663983,1,490
266,human,0.32,0.463938,1,490
266,human,0.06,0.497473,1,490
266,human,0.06,0.464422,1,490
266,human,0.06,0.463912,1,490
266,human,0.1,0.564092,1,490
266,human,0.1,0.580911,1,490
266,human,0.06,0.447461,1,490
266,human,0,0.597744,1,490
266,human,0.06,0.51406,1,490
266,human,0.16,0.480579,1,490
266,human,0.16,0.497272,1,490
266,human,0.12,0.480766,1,490
266,human,0,3.128767,0,490
266,human,0.06,0.481096,1,490
266,human,0.02,1.114211,1,490
266,human,0.04,0.464139,1,490
266,human,0.06,2.146836,1,490
266,human,0.32,0.480578,1,490
266,human,0.1,1.9632,1,490
266,human,0.06,0.814062,1,490
266,human,0.1,2.430013,1,490
266,human,0.04,2.846444,1,490
266,human,0,2.713232,1,490
266,human,0.1,0.53089,1,490
266,human,0.08,0.513655,1,490
